generation,mse_best,mse_median,k_mlp,k_proteins,k_total,k_mlp_ratio,fitness_best,fitness_median,age_max,threshold,n0_sat,n1_sat,n2_sat,n3_sat,n4_sat,n5_sat,n6_sat,n7_sat,n8_sat,n9_sat,n10_sat,n11_sat,n12_sat,n13_sat,n14_sat,n15_sat,n16_sat,n17_sat,n18_sat,n19_sat,n20_sat,n21_sat,n22_sat,n23_sat,n24_sat,n25_sat,n26_sat,n27_sat,n28_sat,n29_sat,n30_sat,n31_sat
39,0.32070067524909973,0.42956915497779846,1,0,1,0.03125,-0.11284993588924408,-0.13070663809776306,7,0.95,0.550000011920929,0.29999998211860657,0.32999998331069946,0.25,0.47999998927116394,0.2800000011920929,0.3999999761581421,0.28999999165534973,0.35999998450279236,0.3199999928474426,0.26999998092651367,0.20999999344348907,0.22999998927116394,0.35999998450279236,0.28999999165534973,0.20999999344348907,0.3799999952316284,0.23999999463558197,0.38999998569488525,0.25999999046325684,0.4099999964237213,0.2800000011920929,0.25,0.28999999165534973,0.29999998211860657,0.3999999761581421,0.23999999463558197,0.3199999928474426,0.35999998450279236,0.25,0.1599999964237213,0.3999999761581421
40,0.3718298375606537,0.4302685260772705,1,0,1,0.03125,-0.11284993588924408,-0.12464141845703125,6,0.95,0.550000011920929,0.29999998211860657,0.32999998331069946,0.25,0.47999998927116394,0.2800000011920929,0.3999999761581421,0.28999999165534973,0.35999998450279236,0.3199999928474426,0.26999998092651367,0.20999999344348907,0.22999998927116394,0.35999998450279236,0.28999999165534973,0.20999999344348907,0.3799999952316284,0.23999999463558197,0.38999998569488525,0.25999999046325684,0.4099999964237213,0.2800000011920929,0.25,0.28999999165534973,0.29999998211860657,0.3999999761581421,0.23999999463558197,0.3199999928474426,0.35999998450279236,0.25,0.1599999964237213,0.3999999761581421
41,0.3674272894859314,0.4243515729904175,1,0,1,0.03125,-0.09997104108333588,-0.12193281948566437,7,0.95,0.5600000023841858,0.3199999928474426,0.4099999964237213,0.2199999988079071,0.4599999785423279,0.25999999046325684,0.3199999928474426,0.26999998092651367,0.3700000047683716,0.35999998450279236,0.28999999165534973,0.22999998927116394,0.22999998927116394,0.44999998807907104,0.3100000023841858,0.1899999976158142,0.35999998450279236,0.26999998092651367,0.3799999952316284,0.29999998211860657,0.429999977350235,0.3700000047683716,0.25999999046325684,0.29999998211860657,0.3100000023841858,0.3999999761581421,0.20999999344348907,0.3499999940395355,0.28999999165534973,0.29999998211860657,0.1599999964237213,0.3700000047683716
42,0.3427509367465973,0.43199092149734497,1,0,1,0.03125,-0.09997104108333588,-0.11843784153461456,8,0.95,0.5600000023841858,0.3199999928474426,0.4099999964237213,0.2199999988079071,0.4599999785423279,0.25999999046325684,0.3199999928474426,0.26999998092651367,0.3700000047683716,0.35999998450279236,0.28999999165534973,0.22999998927116394,0.22999998927116394,0.44999998807907104,0.3100000023841858,0.1899999976158142,0.35999998450279236,0.26999998092651367,0.3799999952316284,0.29999998211860657,0.429999977350235,0.3700000047683716,0.25999999046325684,0.29999998211860657,0.3100000023841858,0.3999999761581421,0.20999999344348907,0.3499999940395355,0.28999999165534973,0.29999998211860657,0.1599999964237213,0.3700000047683716
43,0.3427509367465973,0.4268155097961426,1,1,2,0.03125,-0.08716490864753723,-0.11718394607305527,9,0.95,0.5299999713897705,0.3700000047683716,0.4599999785423279,0.2800000011920929,0.4699999988079071,0.44999998807907104,0.35999998450279236,0.3100000023841858,0.38999998569488525,0.3400000035762787,0.2800000011920929,0.29999998211860657,0.2199999988079071,0.47999998927116394,0.3199999928474426,0.25999999046325684,0.3999999761581421,0.26999998092651367,0.35999998450279236,0.28999999165534973,0.4399999976158142,0.3400000035762787,0.25999999046325684,0.29999998211860657,0.3499999940395355,0.41999998688697815,0.17999999225139618,0.25,0.2800000011920929,0.3400000035762787,0.1599999964237213,0.47999998927116394
44,0.3399885594844818,0.42721977829933167,1,1,2,0.03125,-0.08443710207939148,-0.11314810067415237,10,0.95,0.5600000023841858,0.3999999761581421,0.4099999964237213,0.2199999988079071,0.47999998927116394,0.2800000011920929,0.29999998211860657,0.3199999928474426,0.4099999964237213,0.3499999940395355,0.3799999952316284,0.3499999940395355,0.29999998211860657,0.4899999797344208,0.3499999940395355,0.3100000023841858,0.4099999964237213,0.3400000035762787,0.32999998331069946,0.29999998211860657,0.3700000047683716,0.429999977350235,0.3199999928474426,0.28999999165534973,0.28999999165534973,0.38999998569488525,0.23999999463558197,0.32999998331069946,0.3499999940395355,0.32999998331069946,0.1899999976158142,0.44999998807907104
45,0.3399885594844818,0.4272371232509613,1,1,2,0.03125,-0.08443710207939148,-0.10537566244602203,7,0.95,0.5600000023841858,0.3999999761581421,0.4099999964237213,0.2199999988079071,0.47999998927116394,0.2800000011920929,0.29999998211860657,0.3199999928474426,0.4099999964237213,0.3499999940395355,0.3799999952316284,0.3499999940395355,0.29999998211860657,0.4899999797344208,0.3499999940395355,0.3100000023841858,0.4099999964237213,0.3400000035762787,0.32999998331069946,0.29999998211860657,0.3700000047683716,0.429999977350235,0.3199999928474426,0.28999999165534973,0.28999999165534973,0.38999998569488525,0.23999999463558197,0.32999998331069946,0.3499999940395355,0.32999998331069946,0.1899999976158142,0.44999998807907104
46,0.3399885594844818,0.43048083782196045,2,1,3,0.0625,-0.07132761180400848,-0.1019129604101181,5,0.95,0.5299999713897705,0.3999999761581421,0.4899999797344208,0.28999999165534973,0.3799999952316284,0.429999977350235,0.3999999761581421,0.3499999940395355,0.4099999964237213,0.3700000047683716,0.25,0.28999999165534973,0.25999999046325684,0.5,0.3100000023841858,0.28999999165534973,0.3700000047683716,0.2800000011920929,0.35999998450279236,0.25999999046325684,0.3700000047683716,0.35999998450279236,0.25,0.3799999952316284,0.28999999165534973,0.3999999761581421,0.17999999225139618,0.26999998092651367,0.2800000011920929,0.3199999928474426,0.17999999225139618,0.5099999904632568
47,0.3300289809703827,0.4278739094734192,3,1,4,0.09375,-0.06463352590799332,-0.0961141586303711,6,0.95,0.5899999737739563,0.41999998688697815,0.5799999833106995,0.25999999046325684,0.25999999046325684,0.44999998807907104,0.4699999988079071,0.4399999976158142,0.4099999964237213,0.3400000035762787,0.2800000011920929,0.28999999165534973,0.3100000023841858,0.4699999988079071,0.38999998569488525,0.3199999928474426,0.3799999952316284,0.28999999165534973,0.4899999797344208,0.26999998092651367,0.38999998569488525,0.3199999928474426,0.25999999046325684,0.3999999761581421,0.41999998688697815,0.38999998569488525,0.1899999976158142,0.2800000011920929,0.25,0.3199999928474426,0.19999998807907104,0.5299999713897705
48,0.3399885594844818,0.4315989017486572,3,1,4,0.09375,-0.06369002163410187,-0.08712218701839447,5,0.95,0.550000011920929,0.3799999952316284,0.5099999904632568,0.3199999928474426,0.5,0.4599999785423279,0.3799999952316284,0.3999999761581421,0.38999998569488525,0.429999977350235,0.26999998092651367,0.32999998331069946,0.22999998927116394,0.4899999797344208,0.29999998211860657,0.3100000023841858,0.35999998450279236,0.32999998331069946,0.4099999964237213,0.26999998092651367,0.41999998688697815,0.3199999928474426,0.29999998211860657,0.32999998331069946,0.38999998569488525,0.3700000047683716,0.19999998807907104,0.3100000023841858,0.25,0.429999977350235,0.2199999988079071,0.5199999809265137
49,0.33541572093963623,0.43553709983825684,3,1,4,0.09375,-0.06316853314638138,-0.08327686041593552,5,0.95,0.5899999737739563,0.41999998688697815,0.44999998807907104,0.32999998331069946,0.35999998450279236,0.4699999988079071,0.44999998807907104,0.4599999785423279,0.44999998807907104,0.3499999940395355,0.2800000011920929,0.32999998331069946,0.38999998569488525,0.5299999713897705,0.38999998569488525,0.3999999761581421,0.4099999964237213,0.3400000035762787,0.5099999904632568,0.2199999988079071,0.3999999761581421,0.35999998450279236,0.26999998092651367,0.4599999785423279,0.4899999797344208,0.4699999988079071,0.25999999046325684,0.2199999988079071,0.28999999165534973,0.4699999988079071,0.25999999046325684,0.5
50,0.33541572093963623,0.4163835942745209,3,1,4,0.09375,-0.06316853314638138,-0.07578989863395691,4,0.95,0.5899999737739563,0.41999998688697815,0.44999998807907104,0.32999998331069946,0.35999998450279236,0.4699999988079071,0.44999998807907104,0.4599999785423279,0.44999998807907104,0.3499999940395355,0.2800000011920929,0.32999998331069946,0.38999998569488525,0.5299999713897705,0.38999998569488525,0.3999999761581421,0.4099999964237213,0.3400000035762787,0.5099999904632568,0.2199999988079071,0.3999999761581421,0.35999998450279236,0.26999998092651367,0.4599999785423279,0.4899999797344208,0.4699999988079071,0.25999999046325684,0.2199999988079071,0.28999999165534973,0.4699999988079071,0.25999999046325684,0.5
51,0.33396849036216736,0.39896950125694275,3,1,4,0.09375,-0.043614208698272705,-0.07178695499897003,5,0.95,0.6100000143051147,0.4099999964237213,0.4699999988079071,0.28999999165534973,0.32999998331069946,0.4599999785423279,0.429999977350235,0.44999998807907104,0.3999999761581421,0.4399999976158142,0.2800000011920929,0.26999998092651367,0.3100000023841858,0.550000011920929,0.3999999761581421,0.3199999928474426,0.32999998331069946,0.2800000011920929,0.5,0.28999999165534973,0.3799999952316284,0.3100000023841858,0.2800000011920929,0.26999998092651367,0.429999977350235,0.32999998331069946,0.2199999988079071,0.26999998092651367,0.25999999046325684,0.38999998569488525,0.20999999344348907,0.5600000023841858
52,0.33396849036216736,0.40767067670822144,3,1,4,0.09375,-0.042340975254774094,-0.07047078013420105,6,0.95,0.5899999737739563,0.4699999988079071,0.38999998569488525,0.3499999940395355,0.3100000023841858,0.4399999976158142,0.429999977350235,0.38999998569488525,0.3999999761581421,0.3999999761581421,0.3100000023841858,0.29999998211860657,0.29999998211860657,0.5699999928474426,0.4099999964237213,0.28999999165534973,0.4099999964237213,0.29999998211860657,0.5,0.3100000023841858,0.38999998569488525,0.35999998450279236,0.22999998927116394,0.3700000047683716,0.44999998807907104,0.3100000023841858,0.22999998927116394,0.2199999988079071,0.3199999928474426,0.4599999785423279,0.2800000011920929,0.5799999833106995
53,0.33396849036216736,0.42428380250930786,3,1,4,0.09375,-0.042340975254774094,-0.06724168360233307,6,0.95,0.5899999737739563,0.4699999988079071,0.38999998569488525,0.3499999940395355,0.3100000023841858,0.4399999976158142,0.429999977350235,0.38999998569488525,0.3999999761581421,0.3999999761581421,0.3100000023841858,0.29999998211860657,0.29999998211860657,0.5699999928474426,0.4099999964237213,0.28999999165534973,0.4099999964237213,0.29999998211860657,0.5,0.3100000023841858,0.38999998569488525,0.35999998450279236,0.22999998927116394,0.3700000047683716,0.44999998807907104,0.3100000023841858,0.22999998927116394,0.2199999988079071,0.3199999928474426,0.4599999785423279,0.2800000011920929,0.5799999833106995
54,0.3484300971031189,0.44821852445602417,3,1,4,0.09375,-0.04163961857557297,-0.06268132477998734,7,0.95,0.5699999928474426,0.4899999797344208,0.3700000047683716,0.4099999964237213,0.3400000035762787,0.4699999988079071,0.47999998927116394,0.38999998569488525,0.32999998331069946,0.429999977350235,0.2800000011920929,0.3100000023841858,0.28999999165534973,0.5799999833106995,0.38999998569488525,0.35999998450279236,0.429999977350235,0.2800000011920929,0.41999998688697815,0.29999998211860657,0.3999999761581421,0.32999998331069946,0.25,0.32999998331069946,0.4699999988079071,0.3400000035762787,0.26999998092651367,0.22999998927116394,0.3400000035762787,0.5,0.26999998092651367,0.6100000143051147
55,0.3484300971031189,0.4586203098297119,4,1,5,0.125,-0.03705310821533203,-0.05198492854833603,4,0.95,0.6100000143051147,0.4899999797344208,0.4099999964237213,0.29999998211860657,0.29999998211860657,0.3999999761581421,0.4399999976158142,0.4099999964237213,0.4399999976158142,0.3999999761581421,0.3199999928474426,0.25,0.3199999928474426,0.550000011920929,0.3499999940395355,0.38999998569488525,0.3400000035762787,0.32999998331069946,0.5199999809265137,0.32999998331069946,0.4699999988079071,0.3700000047683716,0.25999999046325684,0.3799999952316284,0.44999998807907104,0.32999998331069946,0.23999999463558197,0.22999998927116394,0.35999998450279236,0.4899999797344208,0.28999999165534973,0.5899999737739563
56,0.32384413480758667,0.458122193813324,4,1,5,0.125,-0.03238441422581673,-0.048365093767642975,5,0.95,0.550000011920929,0.44999998807907104,0.4699999988079071,0.3100000023841858,0.29999998211860657,0.44999998807907104,0.3999999761581421,0.35999998450279236,0.3700000047683716,0.44999998807907104,0.38999998569488525,0.25999999046325684,0.3100000023841858,0.5699999928474426,0.3199999928474426,0.3799999952316284,0.3400000035762787,0.32999998331069946,0.5199999809265137,0.29999998211860657,0.429999977350235,0.3100000023841858,0.29999998211860657,0.35999998450279236,0.5,0.3199999928474426,0.22999998927116394,0.23999999463558197,0.3799999952316284,0.4399999976158142,0.2800000011920929,0.5699999928474426
57,0.32384413480758667,0.43893468379974365,4,1,5,0.125,-0.03238441422581673,-0.04555704444646835,6,0.95,0.550000011920929,0.44999998807907104,0.4699999988079071,0.3100000023841858,0.29999998211860657,0.44999998807907104,0.3999999761581421,0.35999998450279236,0.3700000047683716,0.44999998807907104,0.38999998569488525,0.25999999046325684,0.3100000023841858,0.5699999928474426,0.3199999928474426,0.3799999952316284,0.3400000035762787,0.32999998331069946,0.5199999809265137,0.29999998211860657,0.429999977350235,0.3100000023841858,0.29999998211860657,0.35999998450279236,0.5,0.3199999928474426,0.22999998927116394,0.23999999463558197,0.3799999952316284,0.4399999976158142,0.2800000011920929,0.5699999928474426
58,0.32384413480758667,0.41110268235206604,4,1,5,0.125,-0.03238441422581673,-0.04283116012811661,7,0.95,0.550000011920929,0.44999998807907104,0.4699999988079071,0.3100000023841858,0.29999998211860657,0.44999998807907104,0.3999999761581421,0.35999998450279236,0.3700000047683716,0.44999998807907104,0.38999998569488525,0.25999999046325684,0.3100000023841858,0.5699999928474426,0.3199999928474426,0.3799999952316284,0.3400000035762787,0.32999998331069946,0.5199999809265137,0.29999998211860657,0.429999977350235,0.3100000023841858,0.29999998211860657,0.35999998450279236,0.5,0.3199999928474426,0.22999998927116394,0.23999999463558197,0.3799999952316284,0.4399999976158142,0.2800000011920929,0.5699999928474426
59,0.32384413480758667,0.37502264976501465,4,1,5,0.125,-0.03238441422581673,-0.0406862236559391,7,0.95,0.550000011920929,0.44999998807907104,0.4699999988079071,0.3100000023841858,0.29999998211860657,0.44999998807907104,0.3999999761581421,0.35999998450279236,0.3700000047683716,0.44999998807907104,0.38999998569488525,0.25999999046325684,0.3100000023841858,0.5699999928474426,0.3199999928474426,0.3799999952316284,0.3400000035762787,0.32999998331069946,0.5199999809265137,0.29999998211860657,0.429999977350235,0.3100000023841858,0.29999998211860657,0.35999998450279236,0.5,0.3199999928474426,0.22999998927116394,0.23999999463558197,0.3799999952316284,0.4399999976158142,0.2800000011920929,0.5699999928474426
60,0.30603447556495667,0.3717832863330841,4,1,5,0.125,-0.030603447929024696,-0.03795326501131058,5,0.95,0.5799999833106995,0.4399999976158142,0.4399999976158142,0.3499999940395355,0.28999999165534973,0.3700000047683716,0.4099999964237213,0.44999998807907104,0.3499999940395355,0.4399999976158142,0.4099999964237213,0.25,0.3100000023841858,0.5999999642372131,0.3700000047683716,0.3999999761581421,0.35999998450279236,0.3499999940395355,0.5699999928474426,0.29999998211860657,0.4399999976158142,0.35999998450279236,0.3400000035762787,0.3199999928474426,0.4399999976158142,0.3100000023841858,0.2800000011920929,0.26999998092651367,0.429999977350235,0.4399999976158142,0.28999999165534973,0.5699999928474426
61,0.30603447556495667,0.3667874336242676,4,1,5,0.125,-0.030603447929024696,-0.03740478307008743,6,0.95,0.5799999833106995,0.4399999976158142,0.4399999976158142,0.3499999940395355,0.28999999165534973,0.3700000047683716,0.4099999964237213,0.44999998807907104,0.3499999940395355,0.4399999976158142,0.4099999964237213,0.25,0.3100000023841858,0.5999999642372131,0.3700000047683716,0.3999999761581421,0.35999998450279236,0.3499999940395355,0.5699999928474426,0.29999998211860657,0.4399999976158142,0.35999998450279236,0.3400000035762787,0.3199999928474426,0.4399999976158142,0.3100000023841858,0.2800000011920929,0.26999998092651367,0.429999977350235,0.4399999976158142,0.28999999165534973,0.5699999928474426
62,0.2699352204799652,0.3509666621685028,6,1,7,0.1875,-0.02699352242052555,-0.03584437072277069,7,0.95,0.6800000071525574,0.3999999761581421,0.41999998688697815,0.29999998211860657,0.2800000011920929,0.4599999785423279,0.5099999904632568,0.3799999952316284,0.4699999988079071,0.550000011920929,0.29999998211860657,0.32999998331069946,0.4099999964237213,0.6299999952316284,0.5,0.44999998807907104,0.4399999976158142,0.28999999165534973,0.5299999713897705,0.3400000035762787,0.22999998927116394,0.35999998450279236,0.26999998092651367,0.41999998688697815,0.4399999976158142,0.44999998807907104,0.2199999988079071,0.429999977350235,0.38999998569488525,0.4699999988079071,0.23999999463558197,0.5600000023841858
